Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,PageValues,SpecialDay,Q1,Q2,Q3,Q4,IsMajorOS,IsPopularBrowser,Region,TrafficType,Traffic_Type1,Traffic_Type2,Traffic_Type3,Traffic_Type4,TrafficType_Other,Returning_Visitor,Weekend,Total_PageView,Total_TimeSpent,AvgTime_PerPage,Conversion_Efficiency,Revenue
12,1449.666667,4,559.0833333,127,4876.007712,0.005755396,5.751219035,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,143,6884.757712,47.81081745,0.000835234,0
0,0,0,0,21,1598.25,0.022222222,0,0,0,0,0,1,0,1,4,1,1,0,0,0,0,1,0,21,1598.25,72.64772727,0,0
0,0,0,0,10,385,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,0,1,10,385,35,0,0
0,0,0,0,2,180.1470588,0.033333333,0,0,0,0,0,1,0,1,3,8,0,0,0,0,1,1,0,2,180.1470588,60.0490196,0,0
0,0,1,5,89,2744.541071,0.003370787,0,0,0,0,0,1,1,1,6,10,0,0,0,0,1,1,1,90,2749.541071,30.21473704,0,0
9,444.2847222,0,0,534,18504.12621,0.010856514,2.54795624,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,1,543,18948.41093,34.83163774,0.000134461,1
8,171.75,0,0,32,486.6666667,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,40,658.4166667,16.05894309,0,0
0,0,0,0,2,54,0,0,0,0,0,0,1,1,1,5,10,0,0,0,0,1,1,1,2,54,18,0,0
2,55.375,1,566,29,1978.14881,0.001904762,0,0,0,0,0,1,1,1,1,10,0,0,0,0,1,1,0,32,2599.52381,78.77344879,0,0
0,0,0,0,19,421,0,0,0,0,0,0,1,1,1,6,3,0,0,1,0,0,1,0,19,421,21.05,0,0
5,218.8333333,3,54,28,1430.854167,0.018823529,9.509492485,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,1,36,1703.6875,46.04560812,0.005578437,0
2,100,6,131,63,2611.651923,0,0,0,0,0,0,1,1,1,6,2,0,1,0,0,0,1,0,71,2842.651923,39.48127671,0,0
0,0,0,0,6,161.6666667,0,0,0,0,0,0,1,1,1,9,3,0,0,1,0,0,0,0,6,161.6666667,23.0952381,0,0
0,0,0,0,10,357.5555556,0,0,0,0,0,0,1,1,0,3,11,0,0,0,0,1,0,0,10,357.5555556,32.50505051,0,0
4,793.5,0,0,61,2440.473611,0.00625,12.58179402,0,0,0,0,1,1,1,9,2,0,1,0,0,0,1,1,65,3233.973611,48.99960017,0.003889303,0
0,0,0,0,22,348.4333333,0.028571429,0,0,0,0,0,1,1,0,6,11,0,0,0,0,1,1,0,22,348.4333333,15.14927536,0,1
9,303.8666667,0,0,72,3752.66697,0.007042254,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,81,4056.533637,49.4699224,0,0
0,0,0,0,5,41.66666667,0,0,0,0,0,0,1,1,1,4,2,0,1,0,0,0,0,0,5,41.66666667,6.944444445,0,0
1,11,3,47.75,25,1925.979167,0.023076923,0,0,0,0,0,1,1,1,7,2,0,1,0,0,0,1,0,29,1984.729167,66.1576389,0,0
0,0,0,0,15,263.25,0.013333333,0,0,0,0,0,1,1,1,3,10,0,0,0,0,1,1,1,15,263.25,16.453125,0,0
12,394.1,0,0,30,917.25,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,1,42,1311.35,30.49651163,0,1
8,342.75,0,0,12,653.125,0.01,0,0,0,0,0,1,1,1,7,2,0,1,0,0,0,1,0,20,995.875,47.42261905,0,0
0,0,0,0,102,3284.5,0.003921569,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,102,3284.5,31.88834951,0,0
0,0,0,0,3,408,0,0,0,0,0,0,1,1,1,4,3,0,0,1,0,0,1,0,3,408,102,0,0
0,0,0,0,4,0,0.2,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,4,0,0,0,0
1,0,0,0,37,1731.5,0,17.22281788,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,38,1731.5,44.3974359,0.00994102,1
0,0,0,0,171,6793.383281,0.007766272,2.381971158,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,171,6793.383281,39.49641442,0.000350579,1
3,36,2,16,74,4377.708157,0.02,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,79,4429.708157,55.37135196,0,1
0,0,0,0,1,0,0.2,0,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,14,289.625,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,1,14,289.625,19.30833333,0,0
0,0,0,0,13,135.875,0.030769231,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,13,135.875,9.705357143,0,0
0,0,0,0,10,1678.333333,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,10,1678.333333,152.5757575,0,0
0,0,0,0,17,418.3333333,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,17,418.3333333,23.24074074,0,0
4,49,0,0,17,283.7916667,0,0,0,0,0,0,1,1,1,1,13,0,0,0,0,1,1,1,21,332.7916667,15.12689394,0,0
0,0,0,0,55,4156.9,0.018787879,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,55,4156.9,74.23035714,0,0
7,91,0,0,23,297.125,0,0,0,0,0,0,1,1,1,6,2,0,1,0,0,0,0,0,30,388.125,12.52016129,0,0
0,0,0,0,13,562.25,0,34.97250838,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,13,562.25,40.16071429,0.062090561,1
5,613.5,0,0,470,14129.8808,0,13.38149414,0,0,0,0,1,0,1,9,2,0,1,0,0,0,1,1,475,14743.3808,30.97348908,0.000907566,1
2,87.83333333,1,113,67,4868,0,48.45370723,0,0,0,0,1,1,1,5,2,0,1,0,0,0,1,0,70,5068.833333,71.39201878,0.009557258,1
5,68,2,9,32,1195.583333,0.01981982,32.0201901,0,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,39,1272.583333,31.81458333,0.02514181,1
0,0,0,0,5,118.75,0.04,0,0,0,0,0,1,1,1,1,8,0,0,0,0,1,0,0,5,118.75,19.79166667,0,0
3,62.5,0,0,46,1048.107143,0.004,20.88414313,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,49,1110.607143,22.21214286,0.018787342,1
0,0,0,0,17,349.375,0.0125,0,0,0,0,0,1,1,1,9,20,0,0,0,0,1,1,0,17,349.375,19.40972222,0,0
0,0,0,0,10,190,0,0,0,0,0,0,1,1,0,7,20,0,0,0,0,1,1,0,10,190,17.27272727,0,0
6,214.6666667,1,112,68,2822.172118,0.003105023,0,0,0,0,0,1,1,1,1,10,0,0,0,0,1,1,0,75,3148.838785,41.43208927,0,0
3,335.5,1,15,4,96,0,0,0,0,0,0,1,1,1,8,15,0,0,0,0,1,1,0,8,446.5,49.61111111,0,0
0,0,0,0,3,112,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,3,112,28,0,0
10,506.3883929,1,5,58,2528.287431,0.001318681,5.552517289,0,0,0,0,1,1,1,3,10,0,0,0,0,1,1,0,69,3039.675824,43.42394034,0.00182608,0
5,139.9833333,0,0,27,677.8833333,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,1,32,817.8666666,24.78383838,0,0
9,395.8785714,0,0,124,3959.145344,0.004871324,3.464444066,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,133,4355.023915,32.50017847,0.000795323,1
4,83.25,0,0,152,4307.409559,0.002631579,0.305312057,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,156,4390.659559,27.96598445,6.95E-05,1
2,131.5,0,0,26,1960.475,0.007407407,33.69233226,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,28,2091.975,72.13706897,0.016097819,1
3,474.6666667,1,30.5,86,1789.954762,0.002298851,5.523782302,0,0,0,0,1,1,0,1,2,0,1,0,0,0,1,0,90,2295.121429,25.2211146,0.002405701,0
0,0,1,59.5,44,2284.488095,0,0,0,0,0,0,1,1,0,2,8,0,0,0,0,1,1,0,45,2343.988095,50.95626293,0,0
6,27,1,0,141,6481.483333,0,1.257438906,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,148,6508.483333,43.68109619,0.00019317,0
0,0,0,0,3,74.5,0.066666667,0,0,0,0,0,1,1,1,2,3,0,0,1,0,0,0,0,3,74.5,18.625,0,0
0,0,0,0,21,1051.166667,0,14.14084367,0,0,0,0,1,1,0,2,6,0,0,0,0,1,0,1,21,1051.166667,47.78030305,0.013439737,1
0,0,3,96.5,76,1966.092332,0.007876231,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,79,2062.592332,25.78240415,0,1
0,0,0,0,5,127.5,0.04,0,0,0,0,0,1,1,1,6,3,0,0,1,0,0,1,0,5,127.5,21.25,0,0
8,1040.25,0,0,207,5160.451362,0.002296651,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,215,6200.701362,28.70695075,0,0
1,11,0,0,26,651.0666667,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,1,0,27,662.0666667,23.6452381,0,0
1,12,0,0,16,565.4166667,0.028571429,0,0,0,0,0,1,1,1,1,10,0,0,0,0,1,1,0,17,577.4166667,32.07870371,0,0
0,0,0,0,6,77,0.083333333,0,0,0,0,0,1,1,1,3,13,0,0,0,0,1,1,0,6,77,11,0,0
0,0,0,0,28,1250.125,0,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,28,1250.125,43.10775862,0,0
5,75.25,0,0,35,572.9761905,0.005405405,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,40,648.2261905,15.81039489,0,0
1,98,0,0,39,2555.994444,0.005263158,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,40,2653.994444,64.7315718,0,0
0,0,0,0,8,113.6666667,0,0,0,0,0,0,1,1,1,4,13,0,0,0,0,1,1,0,8,113.6666667,12.62962963,0,0
0,0,0,0,18,706.05,0.006666667,0,0,0,0,0,1,1,0,1,11,0,0,0,0,1,1,1,18,706.05,37.16052632,0,0
3,75.5,1,0,130,4737.087716,0.006060606,43.77424082,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,134,4812.587716,35.6487979,0.009093891,1
1,78,0,0,2,25.75,0,0,0,0,0,0,1,0,1,6,8,0,0,0,0,1,0,0,3,103.75,25.9375,0,0
3,53,5,9.5,218,8205.68794,0.02357037,1.18073661,0,0,0,0,1,1,1,3,3,0,0,1,0,0,1,0,226,8268.18794,36.42373542,0.000142787,1
9,137.3222222,1,418.5,41,1933.244444,0.006079027,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,51,2489.066666,47.86666666,0,0
7,154,3,248.1666667,34,886.4791667,0,77.801588,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,44,1288.645833,28.63657408,0.060327871,1
3,77.5,0,0,35,1000.8,0,0,0,0,0,0,1,0,1,1,6,0,0,0,0,1,1,0,38,1078.3,27.64871795,0,0
7,235.75,4,66.5,37,729.7916667,0.004545455,60.42298474,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,48,1032.041667,21.06207483,0.058490366,1
0,0,0,0,12,335,0.018181818,0,0,0,0,0,1,1,1,8,10,0,0,0,0,1,1,0,12,335,25.76923077,0,0
0,0,0,0,8,96,0.025,0,0,0,0,0,1,1,0,9,20,0,0,0,0,1,1,0,8,96,10.66666667,0,0
3,118,0,0,2,96.25,0,0,0,0,0,0,1,0,0,9,20,0,0,0,0,1,0,0,5,214.25,35.70833333,0,0
0,0,0,0,24,386.75,0.016666667,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,1,0,24,386.75,15.47,0,0
9,320.2708333,2,298.3333333,51,1788.370821,0.016969697,8.21617792,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,1,62,2406.974988,38.20595218,0.003412069,1
0,0,0,0,11,251.2916667,0,0,0,0,0,0,1,1,1,2,11,0,0,0,0,1,1,1,11,251.2916667,20.94097223,0,0
2,7,0,0,56,656.7681818,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,58,663.7681818,11.25030817,0,0
2,21.25,0,0,33,968.6444444,0.019191919,0,0,0,0,0,1,1,1,1,8,0,0,0,0,1,1,1,35,989.8944444,27.4970679,0,0
0,0,0,0,3,159,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,3,159,39.75,0,0
0,0,0,0,47,2455.147619,0.007407407,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,47,2455.147619,51.14890873,0,0
0,0,0,0,6,203,0,0,0,0,0,0,1,0,1,2,3,0,0,1,0,0,1,0,6,203,29,0,0
1,131.5,1,19,62,1524.962997,0,83.96813664,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,64,1675.462997,25.7763538,0.050086484,1
2,64,0,0,10,341.25,0.016666667,0,0,0,0,0,1,1,1,3,10,0,0,0,0,1,1,0,12,405.25,31.17307692,0,0
4,68.10769231,6,1022.25,104,8130.964914,0.003787879,5.907475939,0,0,0,0,1,1,1,4,2,0,1,0,0,0,1,0,114,9221.322606,80.18541397,0.000640563,1
1,5,2,17,126,5276.227193,0.011548556,0,0,0,0,0,1,1,1,9,1,1,0,0,0,0,1,1,129,5298.227193,40.75559379,0,0
0,0,0,0,24,381.3583333,0.008333333,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,24,381.3583333,15.25433333,0,0
3,54.5,2,7,3,23,0.066666667,0,0,0,0,0,1,1,1,1,8,0,0,0,0,1,1,0,8,84.5,9.388888889,0,0
9,243.25,3,1475.25,79,3497.214286,0.003448276,32.59864309,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,91,5215.714286,56.69254659,0.006248884,0
3,150.25,0,0,71,2065.838165,0.006103286,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,74,2216.088165,29.5478422,0,0
2,14,0,0,81,1441.910588,0.002469136,2.76959892,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,83,1455.910588,17.3322689,0.001901008,0
1,7,0,0,50,2330.727381,0.023809524,0,0,0,0,0,1,1,1,3,3,0,0,1,0,0,1,0,51,2337.727381,44.95629579,0,0
4,118.5,1,8.5,62,2910.632251,0.005833333,25.05062136,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,67,3037.632251,44.67106251,0.008244045,1
0,0,0,0,9,1626,0.022222222,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,9,1626,162.6,0,0
0,0,0,0,74,2719.734091,0.008108108,0,0,0,0,0,1,1,1,5,1,1,0,0,0,0,1,0,74,2719.734091,36.26312121,0,0
7,86.27777778,2,21,80,2170.286706,0.003571429,25.76598645,0,0,0,0,1,1,1,1,10,0,0,0,0,1,1,1,89,2277.564484,25.30627204,0.011307991,1
0,0,0,0,20,837.25,0.015,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,20,837.25,39.86904762,0,0
3,155.75,1,0,62,2038.772727,0.007070707,17.60269465,0,0,0,0,1,1,0,1,10,0,0,0,0,1,1,1,66,2194.522727,32.75407055,0.008017542,0
6,31,0,0,17,1494.25,0.020289855,0,0,0,0,0,1,1,1,3,7,0,0,0,0,1,1,0,23,1525.25,63.55208333,0,0
0,0,0,0,8,249,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,8,249,27.66666667,0,0
0,0,0,0,6,316.25,0,0,0,0,0,0,1,1,0,9,20,0,0,0,0,1,1,0,6,316.25,45.17857143,0,0
2,25,0,0,25,243.1666667,0.016666667,0,0,0,0,0,1,1,1,3,6,0,0,0,0,1,1,0,27,268.1666667,9.577380954,0,0
3,1115.5,0,0,21,1469.666667,0.008695652,0,0,0,0,0,1,1,1,1,8,0,0,0,0,1,1,1,24,2585.166667,103.4066667,0,0
10,143.5833333,1,92,245,7793.158685,0.001587302,59.42458922,0,0,0,0,1,1,1,1,8,0,0,0,0,1,1,0,256,8028.742018,31.24024132,0.00740056,1
2,144.5,0,0,7,416.5,0.044444444,0,0,0,0,0,1,1,1,3,8,0,0,0,0,1,1,1,9,561,56.1,0,0
0,0,0,0,41,1130.92619,0,0,0,0,0,0,1,1,1,8,2,0,1,0,0,0,0,0,41,1130.92619,26.92681405,0,0
0,0,0,0,10,371.5,0,0,0,0,0,0,1,1,1,4,10,0,0,0,0,1,1,0,10,371.5,33.77272727,0,0
2,28,0,0,51,2587.766667,0,21.47448516,0,0,0,0,1,0,1,3,10,0,0,0,0,1,1,0,53,2615.766667,48.44012346,0.008206496,1
1,6,0,0,6,125,0,0,0,0,0,0,1,1,1,6,1,1,0,0,0,0,1,0,7,131,16.375,0,0
0,0,0,0,2,39.33333333,0,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,2,39.33333333,13.11111111,0,0
1,5,0,0,63,1405.327056,0.003174603,8.44235219,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,64,1410.327056,21.69733932,0.005981854,1
0,0,0,0,15,612,0,0,0,0,0,0,1,1,1,8,2,0,1,0,0,0,1,1,15,612,38.25,0,0
0,0,0,0,8,183,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,1,0,8,183,20.33333333,0,0
7,222.8166667,1,0,22,1032.75,0,16.98117776,0,0,0,0,1,1,1,2,10,0,0,0,0,1,1,1,30,1255.566667,40.50215054,0.013513949,0
8,130.7,0,0,3,87.5,0,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,0,1,11,218.2,18.18333333,0,0
2,75,0,0,29,1279.089286,0.003333333,35.60912359,0,0,0,0,1,1,1,3,11,0,0,0,0,1,1,0,31,1354.089286,42.31529019,0.026278064,1
1,22.75,0,0,1,0,0,0,0,0,0,0,1,1,1,1,8,0,0,0,0,1,0,0,2,22.75,7.583333333,0,1
3,84.5,0,0,6,53.375,0.05,0,0,0,0,0,1,1,1,3,10,0,0,0,0,1,1,1,9,137.875,13.7875,0,0
4,195.5,0,0,31,1028.533333,0.018181818,77.66478213,0,0,0,0,1,1,1,1,13,0,0,0,0,1,1,0,35,1224.033333,34.00092592,0.063398097,0
2,11,0,0,11,976,0.024358974,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,13,987,70.5,0,0
0,0,2,59.5,43,760.875,0.018412698,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,1,45,820.375,17.83423913,0,0
6,218.5714286,0,0,35,1760.613095,0,16.81772593,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,41,1979.184524,47.12344104,0.008493009,1
0,0,0,0,7,284.5,0,128.4686939,0,0,0,0,1,1,1,4,10,0,0,0,0,1,1,0,7,284.5,35.5625,0.449977912,1
9,198.4333333,7,636.75,113,3312.879422,0.004032258,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,129,4148.062755,31.90817504,0,1
0,0,0,0,10,348.25,0.02,0,0,0,0,0,1,1,1,4,13,0,0,0,0,1,1,0,10,348.25,31.65909091,0,0
2,90,0,0,19,921.6,0.02,55.46963196,0,0,0,0,1,1,1,3,8,0,0,0,0,1,1,0,21,1011.6,45.98181818,0.054779411,1
0,0,0,0,8,83.5,0.075,0,0,0,0,0,1,1,1,5,2,0,1,0,0,0,1,0,8,83.5,9.277777778,0,0
0,0,0,0,7,244.25,0,0,0,0,0,0,1,1,1,1,13,0,0,0,0,1,1,0,7,244.25,30.53125,0,0
0,0,0,0,7,151.4166667,0,0,0,0,0,0,1,0,0,9,20,0,0,0,0,1,0,0,7,151.4166667,18.92708334,0,0
2,279,0,0,14,553.3333333,0,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,16,832.3333333,48.96078431,0,0
0,0,0,0,6,612.5,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,6,612.5,87.5,0,0
0,0,0,0,11,109.5,0,0,0,0,0,0,1,0,1,1,8,0,0,0,0,1,0,0,11,109.5,9.125,0,0
0,0,0,0,116,5389.883333,0.009565217,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,116,5389.883333,46.06737891,0,0
3,30,0,0,23,625.3,0.016666667,0,0,0,0,0,1,1,1,3,3,0,0,1,0,0,1,0,26,655.3,24.27037037,0,0
7,86.75,1,0,101,3094.366667,0.000269542,56.72227169,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,109,3181.116667,28.91924243,0.017825327,1
0,0,0,0,27,630.75,0.016,0,0,0,0,0,1,1,1,3,1,1,0,0,0,0,1,1,27,630.75,22.52678571,0,0
0,0,0,0,7,276.1666667,0.025,55.31956658,0,0,0,0,1,1,1,1,8,0,0,0,0,1,1,0,7,276.1666667,34.52083334,0.199589537,0
7,193.75,0,0,60,1316.434982,0.003125,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,67,1510.184982,22.20860268,0,0
6,122.25,1,33.5,60,2719.654762,0.006557377,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,67,2875.404762,42.28536415,0,0
9,65.54166667,0,0,6,744.1666667,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,1,0,15,809.7083334,50.60677084,0,0
0,0,0,0,6,163,0,0,0,0,0,0,1,1,0,6,1,1,0,0,0,0,1,0,6,163,23.28571429,0,0
0,0,0,0,5,200.9333333,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,1,1,0,5,200.9333333,33.48888888,0,0
4,507.3333333,2,286.6666667,114,3616.008121,0.004093567,0,0,0,0,0,1,1,1,9,1,1,0,0,0,0,1,0,120,4410.008121,36.44634811,0,0
2,324.5,1,0,21,696.225,0.008333333,0,0,0,0,0,1,1,1,4,2,0,1,0,0,0,1,0,24,1020.725,40.829,0,0
0,0,0,0,9,275.1666667,0.022222222,0,0,0,0,0,1,1,1,1,13,0,0,0,0,1,1,0,9,275.1666667,27.51666667,0,0
0,0,2,4,45,2984.130952,0.004255319,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,47,2988.130952,62.25272817,0,0
2,11,0,0,132,4424.916667,0.00610687,14.99601118,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,134,4435.916667,32.85864198,0.003379827,1
0,0,0,0,5,168.9,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,5,168.9,28.15,0,0
7,122.875,0,0,22,250.0357143,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,29,372.9107143,12.43035714,0,0
2,87.5,0,0,29,1352.133333,0,34.60160214,0,0,0,0,1,1,1,6,2,0,1,0,0,0,1,1,31,1439.633333,44.98854166,0.024018327,1
0,0,0,0,1,0,0.2,0,0,0,0,0,1,1,1,2,10,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,11,169.375,0,0,0,0,0,0,1,1,1,3,1,1,0,0,0,0,1,0,11,169.375,14.11458333,0,0
5,176.25,0,0,13,1183.05,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,18,1359.3,71.54210526,0,0
0,0,0,0,8,158.25,0,0,0,0,0,0,1,1,0,4,11,0,0,0,0,1,1,1,8,158.25,17.58333333,0,0
0,0,0,0,20,513.3333333,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,20,513.3333333,24.44444444,0,0
12,509.53125,2,11,33,2032.599702,0,5.730539288,0,0,0,0,1,1,1,2,1,1,0,0,0,0,1,0,47,2553.130952,53.19022817,0.002243636,0
0,0,0,0,2,0,0.2,0,0,0,0,0,1,1,1,8,1,1,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,22,464.6583333,0.018181818,0,0,0,0,0,1,1,1,4,2,0,1,0,0,0,1,1,22,464.6583333,20.20253623,0,0
0,0,0,0,69,1238.586029,0.018571429,0,0,0,0,0,1,1,0,7,1,1,0,0,0,0,1,0,69,1238.586029,17.69408613,0,0
0,0,0,0,1,0,0.2,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,69,3621.066667,0.001492537,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,69,3621.066667,51.72952381,0,1
1,6,0,0,57,1836.775,0,0,0,0,0,0,1,1,1,7,2,0,1,0,0,0,1,0,58,1842.775,31.23347458,0,0
0,0,0,0,3,23,0,0,0,0,0,0,1,1,1,4,3,0,0,1,0,0,1,0,3,23,5.75,0,0
0,0,0,0,16,898.7583333,0.00625,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,16,898.7583333,52.86813725,0,1
4,80,0,0,326,11945.62954,0.001849665,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,330,12025.62954,36.33120707,0,1
0,0,0,0,16,824.2291667,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,16,824.2291667,48.48406863,0,1
0,0,0,0,41,451.7142857,0.007692308,0,0,0,0,0,1,1,1,6,11,0,0,0,0,1,1,0,41,451.7142857,10.75510204,0,0
1,8,0,0,33,636.5833333,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,34,644.5833333,18.41666667,0,0
6,214,0,0,27,830.1041667,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,33,1044.104167,30.70894608,0,0
0,0,0,0,10,249.5,0,0,0,0,0,0,1,1,1,3,8,0,0,0,0,1,1,0,10,249.5,22.68181818,0,0
1,51.5,0,0,57,2689.291667,0.003571429,0,0,0,0,0,1,1,1,9,2,0,1,0,0,0,1,0,58,2740.791667,46.45409605,0,0
0,0,0,0,57,2167.126924,0.008181818,12.360043,0,0,0,0,1,1,1,3,1,1,0,0,0,0,1,1,57,2167.126924,37.36425731,0.005700793,1
0,0,0,0,8,943.5,0.025,0,0,0,0,0,1,1,1,3,10,0,0,0,0,1,1,0,8,943.5,104.8333333,0,0
0,0,0,0,5,62.5,0,0,0,0,0,0,1,1,1,1,8,0,0,0,0,1,0,0,5,62.5,10.41666667,0,0
6,82.2,0,0,176,5505.401209,0,10.59423174,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,182,5587.601209,30.53333994,0.001895686,1
9,268.5,0,0,8,407.5,0,0,0,0,0,0,1,1,1,3,8,0,0,0,0,1,1,0,17,676,37.55555556,0,0
0,0,0,0,28,363.25,0,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,28,363.25,12.52586207,0,0
0,0,0,0,27,610.1916667,0.015384615,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,27,610.1916667,21.79255953,0,0
7,133.4666667,4,46.5,26,1357.833333,0,18.26940096,0,0,0,0,1,1,1,9,2,0,1,0,0,0,0,1,37,1537.8,40.46842104,0.011872499,1
0,0,0,0,8,97,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,8,97,10.77777778,0,1
0,0,0,0,4,133.5,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,4,133.5,26.7,0,0
1,19,0,0,17,336.5833333,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,18,355.5833333,18.71491228,0,0
4,379.5,0,0,188,8618.031872,0.003454411,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,192,8997.531872,46.61933612,0,0
0,0,0,0,15,281.7380952,0,57.82473775,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,15,281.7380952,17.60863095,0.204516967,1
0,0,0,0,1,0,0.2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
3,150.75,1,14,13,308.5,0,0,0,0,0,0,1,1,1,5,2,0,1,0,0,0,0,1,17,473.25,26.29166667,0,0
